ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
PTGS1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.976592762238586	5.976592762238586	5.976592762238586	6.259837400589506	4.72799580740057	0.660980378030715	5.28408351700596	2	0.0949008498583569	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.48	4.48	4.70	4.70	5.28	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	5.98	6.26	4	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR8	4.428946344769483	4.428946344769483	4.428946344769483	4.428946344769483	6.414473836430928	6.414473836430928	6.414473836430928	6.876516946564999	5.70954718888482	0.679371603069293	5.80862078043607	5	0.512747875354108	4.43	4.43	4.43	4.43	5.05	5.05	5.05	5.05	5.05	5.05	5.24	5.24	5.24	5.24	5.48	5.48	5.48	5.61	5.61	5.61	5.81	6.16	6.16	6.16	6.16	6.19	6.19	6.19	6.19	6.19	6.38	6.38	6.38	6.38	6.38	6.41	6.41	6.41	6.41	6.41	6.88	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTK	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.433960931121179	5.433960931121179	5.433960931121179	6.015916772106885	4.80299890158442	0.503367816455824	5.04662764082963	3	0.654390934844193	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.58	4.58	4.58	4.59	4.59	4.74	4.74	4.74	4.91	4.91	5.05	5.15	5.15	5.15	5.15	5.15	5.15	5.15	5.15	5.15	5.43	5.43	5.43	5.43	5.43	5.43	5.43	5.43	5.43	5.43	6.02	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3	8.517866195315195	8.517866195315195	8.517866195315195	8.517866195315195	12.98113198182975	12.98113198182975	12.98113198182975	13.709709577221236	11.1116987944973	1.60148278660149	10.8763924687427	7	0.480169971671388	8.52	8.52	8.52	8.52	8.52	8.96	8.96	8.96	8.96	8.96	9.28	9.28	9.28	9.28	9.28	10.05	10.05	10.05	10.05	10.05	10.88	11.13	11.13	11.13	11.59	11.59	11.59	11.76	11.76	11.76	12.07	12.07	12.07	12.07	12.78	12.78	12.78	12.98	12.98	12.98	13.71	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL4R	7.3251705123760456	7.3251705123760456	7.3251705123760456	7.3251705123760456	9.29838338558924	9.29838338558924	9.29838338558924	9.695367507460434	8.67913178793287	0.686411075891634	8.5730574825853	7	0.196883852691218	7.33	7.33	7.33	7.33	7.33	7.96	7.96	7.96	7.96	7.96	8.09	8.09	8.09	8.09	8.09	8.15	8.15	8.15	8.15	8.15	8.57	8.80	8.80	8.80	9.09	9.09	9.09	9.14	9.14	9.14	9.21	9.21	9.21	9.21	9.24	9.24	9.24	9.30	9.30	9.30	9.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC_00126.1	4.169925001442312	4.169925001442312	4.169925001442312	4.169925001442312	5.129283016944966	5.129283016944966	5.129283016944966	5.285402218862249	4.73579747643527	0.343677673602599	4.84392631168252	4	0.330028328611898	4.17	4.17	4.17	4.39	4.39	4.39	4.46	4.46	4.46	4.46	4.46	4.46	4.52	4.52	4.52	4.64	4.64	4.64	4.70	4.70	4.84	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.13	5.29	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNC	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.527320607877047	4.3390441376365	0.0567674916946909	4.4246243513822	1	0.902266288951841	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.42	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	4.53	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR8	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.903682719546742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A8	5.267910280884825	5.267910280884825	5.267910280884825	5.267910280884825	9.820402371339418	9.820402371339418	9.820402371339418	9.975031116966248	7.24005289516847	1.42116671682037	7.67627301401248	4	0.484419263456091	5.27	5.27	5.27	5.93	5.93	5.93	5.96	5.96	5.96	6.39	6.39	6.39	6.60	6.60	6.60	6.84	6.84	6.84	6.86	6.86	7.68	8.05	8.05	8.05	8.05	8.05	8.05	8.09	8.09	8.09	8.09	8.09	8.09	8.09	9.82	9.82	9.82	9.82	9.82	9.82	9.98	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NLRP3	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.64961545906341	6.64961545906341	6.64961545906341	6.68565987743181	5.85097316384604	0.645876566904053	5.53753432037746	9	0.638810198300283	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.54	5.74	5.74	5.77	5.77	6.01	6.01	6.01	6.05	6.05	6.10	6.10	6.10	6.16	6.16	6.31	6.31	6.31	6.65	6.65	6.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAK3	7.823430933785495	7.823430933785495	7.823430933785495	7.823430933785495	9.384719005407632	9.384719005407632	9.384719005407632	9.643206830889616	8.51058572999077	0.576410808136781	8.69002622209914	4	0.396600566572238	7.82	7.82	7.82	7.87	7.87	7.87	7.96	7.96	7.96	8.11	8.11	8.11	8.17	8.17	8.17	8.29	8.29	8.29	8.45	8.45	8.69	8.79	8.79	8.79	8.79	8.79	8.79	9.10	9.10	9.10	9.10	9.10	9.10	9.10	9.38	9.38	9.38	9.38	9.38	9.38	9.64	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTGF	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.905099150141643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF10	7.653203362033978	7.653203362033978	7.653203362033978	7.653203362033978	10.95252286107599	10.95252286107599	10.95252286107599	11.191540443985396	9.63416044426348	1.09893954646807	9.29271949661977	8	0.409348441926346	7.65	7.65	7.65	7.65	7.65	7.65	7.65	8.42	8.42	8.42	8.42	8.42	8.42	8.42	8.50	8.50	8.50	8.50	8.50	8.50	9.29	9.48	9.48	9.55	9.55	9.55	10.15	10.15	10.15	10.17	10.17	10.17	10.20	10.20	10.20	10.84	10.84	10.84	10.95	10.95	11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BATF	6.480426705191877	6.480426705191877	6.480426705191877	6.480426705191877	8.011506820396688	8.011506820396688	8.011506820396688	8.708566624862106	7.21490171331961	0.644128552581162	7.41543410751132	4	0.395184135977337	6.48	6.48	6.48	6.58	6.58	6.58	6.72	6.72	6.72	6.77	6.77	6.77	6.83	6.83	6.83	6.96	6.96	6.96	7.07	7.07	7.42	7.50	7.50	7.50	7.50	7.50	7.50	7.85	7.85	7.85	7.85	7.85	7.85	7.85	8.01	8.01	8.01	8.01	8.01	8.01	8.71	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGK	8.665406984155998	8.665406984155998	8.665406984155998	8.665406984155998	9.989876973330205	9.989876973330205	9.989876973330205	10.076053973666507	9.48799826283181	0.425665096098424	9.27455592324149	9	0.481586402266289	8.67	8.67	8.67	8.67	8.67	8.67	8.67	8.67	8.67	8.67	8.81	8.81	8.81	8.81	8.81	8.81	8.81	8.81	8.81	8.81	9.27	9.42	9.42	9.55	9.55	9.57	9.57	9.57	9.58	9.58	9.58	9.58	9.58	9.59	9.59	9.96	9.96	9.96	9.99	9.99	10.08	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP2K4	8.018200178813226	8.018200178813226	8.018200178813226	8.018200178813226	8.600507645345786	8.600507645345786	8.600507645345786	8.682713739795087	8.31832281614985	0.213899420500991	8.31832281614985	6	0.492917847025496	8.02	8.02	8.02	8.02	8.05	8.05	8.05	8.05	8.07	8.07	8.07	8.07	8.12	8.12	8.12	8.12	8.24	8.24	8.24	8.24	8.32	8.37	8.37	8.37	8.40	8.40	8.40	8.40	8.43	8.43	8.43	8.43	8.54	8.54	8.54	8.54	8.60	8.60	8.60	8.60	8.68	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF346	5.505255800932163	5.505255800932163	5.505255800932163	5.505255800932163	6.353499735245657	6.353499735245657	6.353499735245657	6.355615382757959	5.96719302739043	0.30917297333432	5.96719302739043	6	0.0679886685552408	5.51	5.51	5.51	5.51	5.58	5.58	5.58	5.58	5.70	5.70	5.70	5.70	5.71	5.71	5.71	5.71	5.75	5.75	5.75	5.75	5.97	6.08	6.08	6.08	6.22	6.22	6.22	6.22	6.26	6.26	6.26	6.26	6.30	6.30	6.30	6.30	6.35	6.35	6.35	6.35	6.36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C5	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.3701642805402106	4.3259477770251	0.0133317774277851	4.34604618771379	1	0.906515580736544	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.35	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	4.37	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD180	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.980025300238734	6.980025300238734	6.980025300238734	7.823303543494827	5.7485759519584	1.03092386957682	5.90161535195689	5	0.415014164305949	4.32	4.32	4.32	4.32	4.58	4.58	4.58	4.72	4.72	4.72	5.20	5.20	5.20	5.20	5.27	5.27	5.27	5.28	5.28	5.28	5.90	6.18	6.18	6.18	6.18	6.26	6.26	6.26	6.26	6.26	6.85	6.85	6.85	6.85	6.85	6.98	6.98	6.98	6.98	6.98	7.82	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR4	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.0925457415435655	6.0925457415435655	6.0925457415435655	7.0348539737321	4.90256597454699	0.867561846105876	5.37335144448847	3	0.0977337110481586	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.54	4.54	4.54	4.68	4.68	5.37	5.82	5.82	5.82	5.82	5.82	5.82	5.82	5.82	5.82	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	6.09	7.03	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOK	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.536052900240209	5.536052900240209	5.536052900240209	5.575312330687437	4.88426708209975	0.470890407217514	4.81219706350246	7	0.235127478753541	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.81	4.96	4.96	4.96	5.00	5.00	5.00	5.01	5.01	5.01	5.22	5.22	5.22	5.22	5.40	5.40	5.40	5.54	5.54	5.54	5.58	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANXA4	7.236301266827087	7.236301266827087	7.236301266827087	7.236301266827087	8.557961426893197	8.557961426893197	8.557961426893197	8.876547641877623	8.02117453426698	0.492127389722706	8.02117453426698	6	0.279036827195467	7.24	7.24	7.24	7.24	7.36	7.36	7.36	7.36	7.64	7.64	7.64	7.64	7.65	7.65	7.65	7.65	7.77	7.77	7.77	7.77	8.02	8.21	8.21	8.21	8.25	8.25	8.25	8.25	8.40	8.40	8.40	8.40	8.48	8.48	8.48	8.48	8.56	8.56	8.56	8.56	8.88	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA	7.546662992917989	7.546662992917989	7.546662992917989	7.546662992917989	8.556314448981908	8.556314448981908	8.556314448981908	8.957827560833744	8.02476477499663	0.43830664788103	8.16115565064927	4	0.400849858356941	7.55	7.55	7.55	7.56	7.56	7.56	7.58	7.58	7.58	7.63	7.63	7.63	7.83	7.83	7.83	7.86	7.86	7.86	7.91	7.91	8.16	8.31	8.31	8.31	8.31	8.31	8.31	8.46	8.46	8.46	8.46	8.46	8.46	8.46	8.56	8.56	8.56	8.56	8.56	8.56	8.96	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLT1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	7.854743738995535	7.854743738995535	7.854743738995535	8.32382039058095	6.32952915268607	1.34355972439468	6.32952915268607	6	0.270538243626062	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.98	4.98	4.98	4.98	5.58	5.58	5.58	5.58	5.62	5.62	5.62	5.62	6.33	6.83	6.83	6.83	6.84	6.84	6.84	6.84	7.68	7.68	7.68	7.68	7.71	7.71	7.71	7.71	7.85	7.85	7.85	7.85	8.32	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOJ	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.907932011331445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
