ProbeID	Ptr	Name	Description
ENSG00000255949	8426359	RPS6KB2-AS1	ENST00000535922.1
ENSG00000222000	8426430	AC092675.1	ENST00000409490.5
ENSG00000273464	8426517	AP000238.1	ENST00000608759.1
ENSG00000250838	8426713	AC091133.2	ENST00000505903.1
ENSG00000232832	8426814	LMLN-AS1	ENST00000423460.1
ENSG00000251461	8426882	AC091133.3	ENST00000504865.3
ENSG00000251058	8426952	AC010181.2	ENST00000483759.2
ENSG00000224649	8427022	AF124730.1	ENST00000430001.1
ENSG00000276691	8427156	AC004466.3	ENST00000615576.1
ENSG00000256916	8427353	AP000851.1	ENST00000544115.1
ENSG00000235530	8427456	AC087294.1	ENST00000580291.5
ENSG00000235027	8427722	AC068580.3	ENST00000449248.1
ENSG00000257642	8427981	KCCAT198	ENST00000549251.1
ENSG00000261632	8428113	AC022872.1	ENST00000568391.1
ENSG00000260173	8428299	AC020779.2	ENST00000568984.1
ENSG00000254631	8428448	AP001372.1	ENST00000531906.5
ENSG00000256658	8428566	AC008115.1	ENST00000542291.1
ENSG00000254928	8428651	AP001372.3	ENST00000530510.1
ENSG00000248115	8428753	AC023154.1	ENST00000510351.1
ENSG00000236432	8428839	AC097662.1	ENST00000439598.6
ENSG00000282527	8429082	AC110491.3	ENST00000631985.1
ENSG00000250073	8429152	AP000866.2	ENST00000504932.2
ENSG00000259081	8429399	AF111169.3	ENST00000556368.1
ENSG00000225891	8429581	AL513365.2	ENST00000423060.1
ENSG00000176868	8429777	AL358781.1	ENST00000616163.1
ENSG00000236197	8430030	AC002429.2	ENST00000637876.1
ENSG00000246350	8430302	AL049543.1	ENST00000499525.1
ENSG00000257718	8430470	CPNE8-AS1	ENST00000551152.1
ENSG00000273419	8430603	AC004877.1	ENST00000608963.1
ENSG00000254497	8430807	AC103681.1	ENST00000531663.1
ENSG00000226571	8430908	AL592429.2	ENST00000441249.1
ENSG00000228028	8431121	AC069257.1	ENST00000608995.1
ENSG00000228917	8431298	AL591806.1	ENST00000447167.1
ENSG00000256948	8431417	AC026369.3	ENST00000540226.1
ENSG00000271380	8431504	AL451085.2	ENST00000605085.1
ENSG00000267491	8431742	AC100788.1	ENST00000591108.1
ENSG00000267601	8431943	AC022966.1	ENST00000587434.1
ENSG00000261471	8432192	AC092145.1	ENST00000564809.1
ENSG00000240963	8432346	AL645465.1	ENST00000417765.1
ENSG00000227230	8432433	AL606534.1	ENST00000439562.1
ENSG00000234497	8432598	ERICH3-AS1	ENST00000612390.4
ENSG00000273110	8432805	AL162591.2	ENST00000607963.1
ENSG00000250961	8432926	AC025470.2	ENST00000506106.1
ENSG00000273058	8433047	AL359921.2	ENST00000608547.2
ENSG00000280758	8433309	AL356481.3	ENST00000630523.1
ENSG00000237152	8433540	DLEU7-AS1	ENST00000413510.3
ENSG00000276436	8433792	AL136301.1	ENST00000615830.1
ENSG00000261460	8433910	AC009690.2	ENST00000570175.1
ENSG00000230215	8434155	LINC01840	ENST00000421870.1
ENSG00000245261	8434306	AL133375.1	ENST00000500590.1
ENSG00000269289	8434542	AC011503.1	ENST00000596326.5
ENSG00000270094	8434646	AL670729.2	ENST00000602963.1
ENSG00000233016	8434716	SNHG7	ENST00000414282.5
ENSG00000253549	8434958	CA3-AS1	ENST00000517697.5
ENSG00000272895	8435207	AC009303.3	ENST00000591103.1
ENSG00000263081	8435277	AC211486.2	ENST00000576046.1
ENSG00000235423	8435409	AC068768.1	ENST00000543217.6
ENSG00000258057	8435664	BCDIN3D-AS1	ENST00000548872.5
ENSG00000229723	8435925	LINC01054	ENST00000446989.1
ENSG00000225611	8436042	LINC02158	ENST00000432377.1
ENSG00000276707	8436275	AC243773.1	ENST00000614759.1
ENSG00000235288	8436345	AC099329.1	ENST00000625589.2
ENSG00000267265	8436568	AC011476.3	ENST00000593060.5
ENSG00000272990	8436825	AC084036.1	ENST00000609190.1
ENSG00000240596	8437076	KCNAB1-AS2	ENST00000473876.1
ENSG00000230005	8437146	SNAP47-AS1	ENST00000413347.2
ENSG00000203307	8437284	AL626787.1	ENST00000366136.2
ENSG00000249225	8437467	AC117460.1	ENST00000508964.1
ENSG00000253932	8437537	AC019270.1	ENST00000523495.1
ENSG00000272592	8437624	AL451049.1	ENST00000608672.1
ENSG00000249942	8437694	AC239584.1	ENST00000510419.1
ENSG00000177553	8437937	AL953897.1	ENST00000376620.3
ENSG00000267871	8438124	ZNF460-AS1	ENST00000601567.5
ENSG00000260493	8438375	AC011773.4	ENST00000562577.1
ENSG00000249748	8438624	AC112204.2	ENST00000503269.1
ENSG00000284966	8438694	AL138689.2	ENST00000649449.1
ENSG00000268756	8438928	AC104534.1	ENST00000594558.1
ENSG00000272834	8439145	AL022238.3	ENST00000609279.1
ENSG00000245275	8439342	SAP30L-AS1	ENST00000519727.5
ENSG00000268061	8439602	NAPA-AS1	ENST00000593284.5
ENSG00000249293	8439852	AC091868.2	ENST00000506717.1
ENSG00000267532	8439987	MIR497HG	ENST00000443997.1
ENSG00000236545	8440254	AP001619.2	ENST00000458654.1
ENSG00000236841	8440388	AC007750.1	ENST00000609668.5
ENSG00000229967	8440458	MAGEA4-AS1	ENST00000411474.1
ENSG00000263300	8440528	AC015853.3	ENST00000570974.1
ENSG00000235852	8440711	AC005540.1	ENST00000413911.1
ENSG00000248734	8440975	AC008906.1	ENST00000512856.1
ENSG00000226252	8441218	AL135960.1	ENST00000422216.1
ENSG00000272825	8441288	AL844908.1	ENST00000609953.1
ENSG00000229127	8441530	AC007038.1	ENST00000452057.1
ENSG00000271826	8441792	PLS3-AS1	ENST00000607680.5
ENSG00000232401	8441925	LINC00112	ENST00000432830.1
ENSG00000243810	8442041	AL121721.1	ENST00000460400.1
ENSG00000237017	8442158	AC245052.4	ENST00000452097.1
ENSG00000261216	8442423	AC007216.2	ENST00000562802.1
ENSG00000236394	8442557	AL807752.4	ENST00000439076.2
ENSG00000267291	8442737	AC008649.1	ENST00000589557.1
ENSG00000259954	8442937	IL21R-AS1	ENST00000563191.1
ENSG00000232131	8443125	NCOA7-AS1	ENST00000429007.1
ENSG00000232762	8443210	AL355483.3	ENST00000446686.1
ENSG00000228838	8443327	AL355483.2	ENST00000421637.1
ENSG00000247033	8443427	AC099508.1	ENST00000499110.1
ENSG00000230648	8443497	AL138831.1	ENST00000415144.1
ENSG00000258430	8443705	AL583722.2	ENST00000557223.1
ENSG00000254485	8443954	AC026191.1	ENST00000491930.2
ENSG00000245864	8444205	MEF2C-AS2	ENST00000510274.1
ENSG00000233672	8444274	RNASEH2B-AS1	ENST00000631080.2
ENSG00000224536	8444491	AC096677.1	ENST00000454651.2
ENSG00000233338	8444750	TLR8-AS1	ENST00000451564.1
ENSG00000285144	8444818	AL359555.3	ENST00000418004.5
ENSG00000258302	8444920	AC025034.1	ENST00000552778.2
ENSG00000228323	8445167	AC008440.1	ENST00000455835.2
ENSG00000206249	8445301	AL359555.1	ENST00000437016.1
ENSG00000265643	8445404	AC119868.2	ENST00000583991.1
ENSG00000215256	8445554	DHRS4-AS1	ENST00000556379.1
ENSG00000271933	8445804	AL603756.1	ENST00000606511.1
ENSG00000272839	8446054	AC011899.3	ENST00000608596.1
ENSG00000234771	8446124	SLC25A25-AS1	ENST00000418747.2
ENSG00000233138	8446374	AL023584.1	ENST00000437067.1
ENSG00000236054	8446492	Z82246.1	ENST00000428201.1
ENSG00000254418	8446623	SPON1-AS1	ENST00000534587.1
ENSG00000234028	8446754	AC062029.1	ENST00000453008.2
ENSG00000233823	8447013	AL356311.1	ENST00000451697.1
ENSG00000253256	8447083	AC134043.1	ENST00000521204.1
ENSG00000223791	8447170	UBE2E1-AS1	ENST00000426702.1
ENSG00000264769	8447323	AC145207.8	ENST00000580897.1
ENSG00000255224	8447519	AC109322.1	ENST00000524499.1
ENSG00000266599	8447776	AC079336.4	ENST00000584219.1
ENSG00000260894	8447862	AC027682.3	ENST00000564717.1
ENSG00000237945	8447932	LINC00649	ENST00000596365.5
ENSG00000276075	8448187	AC027682.6	ENST00000613438.1
ENSG00000259945	8448415	AC027682.2	ENST00000563083.1
ENSG00000269349	8448485	AC022150.3	ENST00000599143.1
ENSG00000253736	8448572	AC022217.3	ENST00000523005.1
ENSG00000272324	8448674	AC012629.2	ENST00000606513.5
ENSG00000261629	8448792	AC005692.2	ENST00000566521.1
ENSG00000248492	8448878	ZFAT-AS1	ENST00000505776.1
ENSG00000266601	8448962	AC018521.6	ENST00000584276.1
ENSG00000232415	8449158	ELN-AS1	ENST00000435932.1
ENSG00000258851	8449352	AL139300.2	ENST00000556332.1
ENSG00000259843	8449519	AC007610.1	ENST00000568130.2
ENSG00000238140	8449634	AC104170.2	ENST00000424246.1
ENSG00000227070	8449754	AC104170.1	ENST00000415031.1
ENSG00000260381	8450005	AC007610.2	ENST00000566770.1
ENSG00000253389	8450172	AC113133.1	ENST00000522388.1
ENSG00000262133	8450386	AC087392.2	ENST00000573877.1
ENSG00000244158	8450456	Z84488.1	ENST00000476099.1
ENSG00000281048	8450524	AC114936.2	ENST00000629341.2
ENSG00000247903	8450690	AC024896.1	ENST00000500632.1
ENSG00000224138	8450940	AC000123.1	ENST00000418215.1
ENSG00000226953	8451189	AC010890.1	ENST00000454699.5
ENSG00000282408	8451275	AL109920.1	ENST00000632749.1
ENSG00000267275	8451361	AC020911.2	ENST00000588799.1
ENSG00000281464	8451478	AC106795.8	ENST00000626713.1
ENSG00000256803	8451548	AC024224.2	ENST00000544225.1
ENSG00000260285	8451618	AL133367.1	ENST00000568177.1
ENSG00000235862	8451880	AL590648.2	ENST00000427949.1
ENSG00000236326	8452017	AL050331.2	ENST00000457319.1
ENSG00000259251	8452087	AC104590.1	ENST00000560813.2
ENSG00000254966	8452307	AC103974.1	ENST00000527285.1
ENSG00000225473	8452564	ATP13A4-AS1	ENST00000431512.1
ENSG00000250643	8452668	AC083906.3	ENST00000509201.1
ENSG00000229196	8452818	AC087071.1	ENST00000469264.1
ENSG00000249309	8452998	AC020703.1	ENST00000505051.1
ENSG00000237337	8453084	AL592182.2	ENST00000442477.1
ENSG00000266535	8453154	AC008133.1	ENST00000584688.1
ENSG00000257824	8453224	AC068789.1	ENST00000547942.1
ENSG00000224328	8453294	MDC1-AS1	ENST00000442150.1
ENSG00000227199	8453430	ST7-AS1	ENST00000456775.1
ENSG00000272677	8453684	AC124016.1	ENST00000609552.1
ENSG00000270760	8453935	AD001527.1	ENST00000604228.1
ENSG00000224128	8454188	LINC01248	ENST00000458264.1
ENSG00000236137	8454257	AL445231.1	ENST00000445523.1
ENSG00000276842	8454500	AC023510.2	ENST00000622162.1
ENSG00000227627	8454586	AL080276.2	ENST00000637995.1
ENSG00000236263	8454786	AC234582.2	ENST00000455788.1
ENSG00000285701	8454856	AL357140.5	ENST00000648956.1
ENSG00000234263	8454959	AL024508.1	ENST00000432477.1
ENSG00000237938	8455203	AL450998.2	ENST00000623689.3
ENSG00000259065	8455433	AC005520.2	ENST00000556194.1
ENSG00000241770	8455688	AC104411.1	ENST00000480817.1
ENSG00000225279	8455820	AL121987.1	ENST00000435580.1
ENSG00000249196	8456035	TMEM132D-AS1	ENST00000512133.6
ENSG00000258225	8456139	AC073571.1	ENST00000549103.1
ENSG00000255164	8456270	AF235103.1	ENST00000530223.1
ENSG00000277954	8456404	AC092376.2	ENST00000622621.1
ENSG00000285918	8456491	AC092376.3	ENST00000649926.1
ENSG00000279182	8456577	CR559946.2	ENST00000623684.1
ENSG00000258731	8456824	AL356020.1	ENST00000554235.1
ENSG00000257275	8456926	AL139020.1	ENST00000547644.6
ENSG00000228436	8457178	AL139260.1	ENST00000433671.2
ENSG00000257935	8457428	LHX5-AS1	ENST00000551357.2
ENSG00000259049	8457496	AL139317.3	ENST00000555969.1
ENSG00000272155	8457728	AC055822.1	ENST00000606067.1
ENSG00000117242	8457985	PINK1-AS	ENST00000451424.1
ENSG00000244137	8458236	AL512328.1	ENST00000412344.1
ENSG00000238019	8458400	AL360169.1	ENST00000435116.1
ENSG00000257588	8458486	AC025154.2	ENST00000550530.1
ENSG00000233222	8458739	AL513523.3	ENST00000434575.1
ENSG00000277675	8458857	AC211486.5	ENST00000616609.1
ENSG00000228395	8458976	AL356481.1	ENST00000426704.1
ENSG00000267092	8459234	AC027307.1	ENST00000590252.2
ENSG00000258376	8459493	AC004846.1	ENST00000554614.2
ENSG00000234361	8459710	AL391863.2	ENST00000411838.1
ENSG00000237293	8459813	AC007099.2	ENST00000444852.1
ENSG00000231172	8459899	AC007099.1	ENST00000451622.2
ENSG00000236364	8460146	AL358115.1	ENST00000626270.1
ENSG00000233706	8460328	AL353689.2	ENST00000433837.1
ENSG00000285651	8460414	AL450992.3	ENST00000648930.1
ENSG00000224358	8460664	AL451074.2	ENST00000423121.1
ENSG00000231749	8460910	ABCA9-AS1	ENST00000630625.1
ENSG00000235096	8461044	AC118555.1	ENST00000426386.2
ENSG00000232085	8461195	AL606534.2	ENST00000437499.1
ENSG00000267662	8461265	AC025809.1	ENST00000585336.1
ENSG00000273711	8461335	AC005520.5	ENST00000648345.1
ENSG00000258891	8461568	AC005480.1	ENST00000554009.1
ENSG00000233875	8461831	AL592078.1	ENST00000421866.1
ENSG00000228506	8461901	AL513550.1	ENST00000418945.1
ENSG00000281625	8462159	AL354892.5	ENST00000627782.1
ENSG00000276166	8462399	AC092118.2	ENST00000613495.1
ENSG00000243715	8462644	CACNA2D3-AS1	ENST00000471265.1
ENSG00000233069	8462716	AL663074.1	ENST00000436642.1
ENSG00000227484	8462802	CR559946.1	ENST00000453835.1
ENSG00000272721	8462920	AC131235.3	ENST00000608232.5
ENSG00000186019	8463113	AC021092.1	ENST00000592946.1
ENSG00000255399	8463341	TBX5-AS1	ENST00000531202.1
ENSG00000223393	8463425	AL118511.1	ENST00000439341.1
ENSG00000225610	8463611	AC007679.1	ENST00000422116.1
ENSG00000224500	8463714	AL731575.1	ENST00000413564.1
ENSG00000267815	8463784	AC008655.1	ENST00000595563.1
ENSG00000225652	8464004	KCNMA1-AS3	ENST00000418515.1
ENSG00000226334	8464074	AL359182.1	ENST00000435915.1
ENSG00000224691	8464221	AL133553.1	ENST00000428391.1
ENSG00000232192	8464370	KIF26B-AS1	ENST00000446321.1
ENSG00000277283	8464440	AC004812.2	ENST00000611079.1
ENSG00000249825	8464693	CTD-2201I18.1	ENST00000503007.5
ENSG00000232586	8464918	KIAA1614-AS1	ENST00000415647.1
ENSG00000280978	8465180	AC106772.4	ENST00000626856.1
ENSG00000231985	8465395	AL354949.1	ENST00000446438.1
ENSG00000243433	8465481	AC010973.1	ENST00000479085.1
ENSG00000260733	8465615	AC046158.1	ENST00000563408.1
ENSG00000260969	8465685	WWOX-AS1	ENST00000567099.1
ENSG00000263072	8465769	ZNF213-AS1	ENST00000572691.2
ENSG00000272701	8466019	MESTIT1	ENST00000648778.1
ENSG00000235880	8466271	AL158832.1	ENST00000429661.1
ENSG00000227155	8466341	AL161725.1	ENST00000591577.5
ENSG00000282386	8466608	AL358472.4	ENST00000633140.1
ENSG00000273680	8466866	AC009318.2	ENST00000610917.1
ENSG00000268006	8467122	PTOV1-AS1	ENST00000596521.1
ENSG00000254364	8467371	AP000424.2	ENST00000523784.1
ENSG00000253666	8467456	AP000424.1	ENST00000521851.1
ENSG00000257962	8467711	AC011773.2	ENST00000551479.1
ENSG00000257303	8467812	AC073896.2	ENST00000549565.1
ENSG00000264116	8468049	AC116003.1	ENST00000578340.4
ENSG00000253519	8468170	AC106801.1	ENST00000518054.1
ENSG00000225216	8468325	AC007362.1	ENST00000598710.5
ENSG00000260616	8468428	AC007728.1	ENST00000575917.5
ENSG00000256377	8468498	AC009509.1	ENST00000536317.5
ENSG00000267278	8468746	MAP3K14-AS1	ENST00000591263.5
ENSG00000236627	8468997	AL590302.2	ENST00000435810.1
ENSG00000265739	8469067	AC104984.3	ENST00000581946.1
ENSG00000263370	8469216	AC104564.1	ENST00000581240.1
ENSG00000245213	8469302	AC105285.1	ENST00000500914.6
ENSG00000258099	8469558	ATXN2-AS	ENST00000547021.1
ENSG00000257548	8469816	AC078929.1	ENST00000547679.1
ENSG00000268764	8469886	AC011465.1	ENST00000599092.1
ENSG00000279658	8470051	AC110491.2	ENST00000624061.1
ENSG00000250343	8470153	STK32A-AS1	ENST00000504297.1
ENSG00000264019	8470223	AC018521.2	ENST00000580372.1
ENSG00000267192	8470472	AC006116.4	ENST00000589671.1
ENSG00000264701	8470606	AC018521.4	ENST00000578239.1
ENSG00000267549	8470676	AC006116.8	ENST00000587004.5
ENSG00000225951	8470940	ODF2-AS1	ENST00000420801.1
ENSG00000268475	8471070	AC011462.2	ENST00000598887.1
ENSG00000285530	8471140	AL445928.2	ENST00000648283.1
ENSG00000285570	8471379	AL590666.4	ENST00000650347.1
ENSG00000255130	8471515	AC022874.1	ENST00000526382.1
ENSG00000230970	8471585	HHATL-AS1	ENST00000423165.1
ENSG00000224743	8471685	TEX26-AS1	ENST00000592950.5
ENSG00000251423	8471913	AC016576.1	ENST00000637153.1
ENSG00000255498	8472051	AC068385.1	ENST00000533218.1
ENSG00000227094	8472291	AL512785.1	ENST00000447899.1
ENSG00000260131	8472394	LINC00556	ENST00000569603.1
ENSG00000224505	8472526	AC138150.1	ENST00000589950.1
ENSG00000279529	8472752	AC008764.8	ENST00000623966.1
ENSG00000267165	8473012	CHMP1B-AS1	ENST00000586474.1
ENSG00000203987	8473259	AL772363.1	ENST00000371390.1
ENSG00000203993	8473472	ARRDC1-AS1	ENST00000371417.3
ENSG00000269696	8473722	AC005498.3	ENST00000596587.1
ENSG00000258136	8473922	AC007622.2	ENST00000546829.1
ENSG00000283635	8474173	AC012485.3	ENST00000637634.1
ENSG00000234211	8474405	AL451067.1	ENST00000453111.1
ENSG00000224046	8474475	AC005076.1	ENST00000433446.1
ENSG00000285582	8474729	AC016042.1	ENST00000648967.1
ENSG00000226661	8474966	AC004973.1	ENST00000413240.1
ENSG00000281692	8475165	PACRG-AS1	ENST00000626335.1
ENSG00000260922	8475251	AC009139.1	ENST00000561672.1
ENSG00000249870	8475338	AC005920.2	ENST00000509833.1
ENSG00000260701	8475469	AC025284.1	ENST00000564358.1
ENSG00000231993	8475539	EP300-AS1	ENST00000420537.1
ENSG00000268069	8475783	AC004466.1	ENST00000599515.2
ENSG00000234281	8476040	LANCL1-AS1	ENST00000433296.5
ENSG00000258253	8476207	AC078865.1	ENST00000547174.1
ENSG00000227954	8476277	TARID	ENST00000451017.5
ENSG00000228481	8476490	U51244.1	ENST00000423120.1
ENSG00000234006	8476558	DDX39B-AS1	ENST00000420520.1
ENSG00000182376	8476811	AC138028.1	ENST00000333666.1
ENSG00000255148	8476983	AC239802.2	ENST00000532137.1
ENSG00000225146	8477068	AC073957.1	ENST00000418941.1
ENSG00000285820	8477218	AL157829.1	ENST00000648160.1
ENSG00000249955	8477441	AC084866.1	ENST00000508955.1
ENSG00000271857	8477511	AL096865.1	ENST00000606796.1
ENSG00000254690	8477738	AC233992.1	ENST00000525023.1
ENSG00000226696	8477996	LENG8-AS1	ENST00000429922.5
ENSG00000246560	8478238	AC018797.2	ENST00000501133.2
ENSG00000242925	8478497	PLCH1-AS2	ENST00000472913.1
ENSG00000236986	8478566	AL157938.2	ENST00000587264.5
ENSG00000248790	8478796	AC097103.1	ENST00000512398.1
ENSG00000248932	8478866	AC097103.2	ENST00000504670.5
ENSG00000228852	8479116	AC092802.2	ENST00000624604.3
ENSG00000257621	8479312	PSMA3-AS1	ENST00000554360.5
ENSG00000226026	8479559	AC092802.1	ENST00000421762.5
ENSG00000226510	8479804	UPK1A-AS1	ENST00000443196.1
ENSG00000266916	8480018	ZNF793-AS1	ENST00000588845.2
ENSG00000268564	8480272	AC003956.1	ENST00000598450.1
ENSG00000264660	8480452	AC107926.1	ENST00000581673.1
ENSG00000233098	8480522	CCDC144NL-AS1	ENST00000577537.5
ENSG00000262147	8480741	AC124283.2	ENST00000575085.1
ENSG00000230498	8480954	AL035409.1	ENST00000454305.1
ENSG00000241764	8481024	AC002467.1	ENST00000457510.2
ENSG00000223989	8481273	AL357140.1	ENST00000454104.1
ENSG00000235749	8481343	AL390860.1	ENST00000449298.1
ENSG00000272017	8481512	AL137784.2	ENST00000607332.1
ENSG00000225811	8481775	AL354771.1	ENST00000452178.1
ENSG00000265458	8481845	AC132938.3	ENST00000579095.1
ENSG00000266445	8482091	NARF-AS1	ENST00000582249.1
ENSG00000234425	8482258	AL138930.1	ENST00000446952.1
ENSG00000205790	8482344	DPP9-AS1	ENST00000381796.1
ENSG00000259891	8482589	AC107375.1	ENST00000564464.1
ENSG00000281410	8482849	AL354892.4	ENST00000629780.1
ENSG00000231789	8483063	PIK3CD-AS2	ENST00000415330.2
ENSG00000258603	8483318	AC005225.2	ENST00000555011.2
ENSG00000268565	8483518	AC005339.1	ENST00000598070.1
ENSG00000229228	8483749	LINC00582	ENST00000448058.1
ENSG00000238057	8483834	ZEB2-AS1	ENST00000427278.8
ENSG00000255568	8483902	BRWD1-AS2	ENST00000603064.2
ENSG00000267934	8484163	AC010300.1	ENST00000600671.1
ENSG00000250511	8484424	AC098798.1	ENST00000503998.1
ENSG00000232959	8484561	AL356475.1	ENST00000440321.1
ENSG00000278733	8484631	AC022079.2	ENST00000619739.1
ENSG00000254942	8484797	AL355310.3	ENST00000526411.1
ENSG00000265656	8484867	AC106037.2	ENST00000578583.1
ENSG00000260188	8485001	AC002464.1	ENST00000569685.1
ENSG00000228170	8485139	AL031963.1	ENST00000447644.1
ENSG00000273618	8485209	AL135999.2	ENST00000622438.1
ENSG00000274507	8485460	AL121772.2	ENST00000614331.1
ENSG00000238169	8485562	LINC01053	ENST00000457628.1
ENSG00000268810	8485631	AC007193.1	ENST00000599645.1
ENSG00000249474	8485719	AC020651.1	ENST00000490324.2
ENSG00000246228	8485837	CASC8	ENST00000501396.5
ENSG00000223390	8486081	AL445685.1	ENST00000425802.1
ENSG00000241570	8486214	PAQR9-AS1	ENST00000627207.2
ENSG00000203506	8486444	RBMS3-AS2	ENST00000629416.2
ENSG00000269300	8486608	AC008734.1	ENST00000594006.1
ENSG00000282325	8486710	AC244207.1	ENST00000632961.1
ENSG00000275234	8486948	AC010503.4	ENST00000615487.1
ENSG00000240498	8487198	CDKN2B-AS1	ENST00000468603.6
ENSG00000251320	8487455	AC011352.3	ENST00000505162.1
ENSG00000248362	8487605	AC011352.1	ENST00000512300.1
ENSG00000247240	8487675	UBL7-AS1	ENST00000564137.5
ENSG00000273132	8487924	AL355312.3	ENST00000472053.2
ENSG00000255348	8488174	AP001775.2	ENST00000531710.1
ENSG00000246366	8488261	LACTB2-AS1	ENST00000499227.6
ENSG00000254501	8488524	AP003068.1	ENST00000528887.1
ENSG00000232969	8488772	AP001062.2	ENST00000426029.1
ENSG00000278901	8488976	AC005609.1	ENST00000625195.1
ENSG00000259462	8489046	CPEB1-AS1	ENST00000560650.1
ENSG00000258987	8489234	AL132642.1	ENST00000557646.1
ENSG00000285080	8489321	AC068724.3	ENST00000570199.2
ENSG00000261267	8489519	AC026470.2	ENST00000563994.1
ENSG00000249639	8489733	AC022092.1	ENST00000510230.1
ENSG00000273196	8489819	AC062037.2	ENST00000610137.1
ENSG00000256757	8489918	AP002840.1	ENST00000546284.1
ENSG00000236861	8490020	AC006378.1	ENST00000426193.6
ENSG00000232912	8490265	AL096855.1	ENST00000449895.5
ENSG00000253374	8490493	AC023644.1	ENST00000523380.5
ENSG00000257285	8490563	AL132780.1	ENST00000548819.5
ENSG00000260832	8490819	AC125793.1	ENST00000565238.1
ENSG00000214401	8490889	KANSL1-AS1	ENST00000398275.4
ENSG00000267150	8491149	AC006557.1	ENST00000591211.1
ENSG00000254721	8491364	AP000879.1	ENST00000526174.1
ENSG00000274653	8491615	AC106782.6	ENST00000611264.1
ENSG00000262848	8491871	AC136624.2	ENST00000571660.1
